"","BSS_0_1","BSS_0_2","BSS_0_3","M_0_1","M_0_2","M_0_3"
"LOC_Os01g55170",262.760978024946,366.709744133089,273.280887381195,88.1329962676553,60.6697319688651,124.683334611924
"LOC_Os01g55240",440.192360093338,797.635941155843,1073.79523528957,2.20332490669138,0.787918596998249,6.56228076904861
"LOC_Os01g55270",142.215993260925,60.8366395796829,117.043680646563,72.7097219208157,12.606697551972,89.9969934040952
"LOC_Os01g55290",144.924869323037,211.238331873899,93.9570830878373,748.028805821725,657.124109896539,485.608776909597
"LOC_Os01g55300",67.7219015528213,76.0457994746036,54.763556999768,85.9296713609639,133.946161489702,147.182582962947
"LOC_Os01g55340",18.96213243479,33.7981330998238,23.0865975587257,0,0,0
"LOC_Os01g55360",155.760373571489,219.687865148855,215.832842293203,120.08120741468,141.037428862686,179.99398680819
"LOC_Os01g55410",146.279307354094,145.331972329243,229.255282734323,3.30498736003708,0,0
"LOC_Os01g55450",32.5065127453542,37.1779464098062,13.4224404411196,76.0147092808527,26.7892322979405,14.0620302193899
"LOC_Os01g55490",274.950920304454,255.17590490367,284.555737351736,287.533900323226,232.435986114483,247.491731861262
"LOC_Os01g55510",564.800658950529,359.950117513124,281.871249263512,2098.66697362354,2767.17011265785,3708.62610319376
"LOC_Os01g55540",675.864577497156,559.359102802085,543.340389056522,17.6265992535311,32.3046624769282,29.0615291200724
"LOC_Os01g55570",421.230227658548,822.98454098071,524.01207482131,3730.22906702851,3091.79257462113,2610.85027740005
"LOC_Os01g55580",124.608298857191,37.1779464098062,34.898345146911,99.1496208011122,67.7609993418494,99.3716802170218
"LOC_Os01g55590",48.7597691180313,101.394399299472,98.7891616466403,100.251283254458,43.3355228349037,67.4977450530714
"LOC_Os01g55650",85.3295959565548,65.9063595446565,49.931478440965,45.1681605871734,121.33946393773,74.9974945034127
"LOC_Os01g55670",88.0384720186676,103.084305954463,99.8629568819299,656.590822194032,546.027587719786,606.54223679635
"LOC_Os01g55720",284.431986521849,299.113477933441,185.229678087451,28.643223786988,15.758371939965,2.81240604387797
"LOC_Os01g55730",182.849134192617,270.385064798591,176.102418587489,69.4047345607786,58.3059761778704,70.3101510969494
"LOC_Os01g55740",31.1520747142978,21.9687865148855,10.7379523528957,19.8299241602225,3.93959298499124,13.1245615380972
"LOC_Os01g55750",522.81307998778,555.979289492102,535.28692479185,163.046043095162,97.7019060277828,153.744863731996
"LOC_Os01g55770",2069.58131145422,1505.70682959715,1906.52344025663,816.331877929157,847.012491773117,801.535722505223
"LOC_Os01g55780",362.989392323122,272.074971453582,275.965375469419,74.913046827507,80.3676968938214,115.308647798997
"LOC_Os01g55799",365.698268385235,354.88039754815,296.904382557566,569.559488379723,445.961925901009,534.357148336815
"LOC_Os01g55830",4881.39466392736,4231.52626409794,3977.87444913021,2393.91251112019,2582.00924236326,2515.2284719082
"LOC_Os01g55870",115.127232639796,109.843932574427,125.63404252888,8.81329962676553,44.9113600289002,47.8109027459256
"LOC_Os01g55890",67.7219015528213,57.4568262697005,56.9111474703472,135.50448176152,63.8214063568581,198.743360434044
"LOC_Os01g55974",0,30.4183197898415,25.2341880293049,6.60997472007415,0.787918596998249,0
"LOC_Os01g56000",430.711293875943,351.500584238168,364.553482380809,425.241706991437,525.541704197832,487.483714272182
"LOC_Os01g56070",144.924869323037,327.841891068291,273.81778499884,20.9315866135681,28.3650694919369,83.4347126350466
"LOC_Os01g56100",361.634954292065,463.034423467587,316.232696792778,318.380449016905,373.47341497717,269.990980212286
"LOC_Os01g56130",73.139653677047,189.269545359013,158.384797205211,147.622768748323,118.187789549737,89.0595247228025
"LOC_Os01g56140",3261.48677878387,2080.27509229416,2339.79981769597,1198.60874924011,1482.07488095371,1037.77783019097
"LOC_Os01g56150",166.59587781994,121.673279159366,177.176213822779,177.367654988656,67.7609993418494,30.9364664826577
"LOC_Os01g56180",151.69705947832,190.959452014005,199.72591376386,77.1163717341984,77.2160225058284,152.807395050703
"LOC_Os01g56190",329.128441546711,246.726371628714,157.311001969922,326.092086190325,236.375579099475,347.800880759576
"LOC_Os01g56200",958.942125987949,1035.9127795096,1047.48725202497,1451.99111350962,1434.79976513381,1748.37909061081
"LOC_Os01g56230",16.2532563726771,3.37981330998238,46.7100927350962,109.064582881223,81.1556154908196,58.1230582401448
"LOC_Os01g56240",5.4177521242257,64.2164528896653,11.2748499705405,0,14.9704533429667,3.74987472517063
"LOC_Os01g56270",35.2153888074671,38.8678530647974,83.7560283525864,127.7928445881,316.743275993296,336.551256584064
"LOC_Os01g56290",13.5443803105643,30.4183197898415,3.75828332351349,34.1515360537164,27.5771508949387,22.4992483510238
"LOC_Os01g56300",632.52256050335,488.383023292455,569.648372321116,737.012181288268,691.792528164462,720.913415914054
"LOC_Os01g56310",20.3165704658464,86.1852394045508,41.8780141762932,127.7928445881,217.465532771517,182.806392852068
"LOC_Os01g56320",21.6710084969028,0,15.5700309116987,2.20332490669138,65.3972435508546,15.9369675819752
"LOC_Os01g56330",199.102390565294,282.214411383529,288.850918292894,382.276871310955,245.830602263454,389.049502736453
"LOC_Os01g56350",163.887001757827,165.610852189137,105.768830676023,387.785183577683,278.92318333738,462.17205987728
"LOC_Os01g56360",1.35443803105643,21.9687865148855,12.8855428234748,14.321611893494,6.30334877598599,27.1865917574871
"LOC_Os01g56390",113.77279460874,182.509918739049,102.010547352509,201.604228962262,117.399870952739,249.366669223847
"LOC_Os01g56400",9.48106621739498,45.6274796847622,15.5700309116987,77.1163717341984,100.065661818778,79.6848379098759
"LOC_Os01g56420",277.659796366567,400.507877232912,272.74398976355,806.416915849046,517.662518227849,721.850884595347
"LOC_Os01g56450",88.0384720186676,54.0770129597181,35.4352427645558,37.4565234137535,32.3046624769282,41.248621976877
"LOC_Os01g56460",31.1520747142978,54.0770129597181,13.9593380587644,13.2199494401483,33.8804996709247,6.56228076904861
"LOC_Os01g56470",121.899422795078,86.1852394045508,127.781632999459,150.92775610836,171.766254145618,150.932457688118
"LOC_Os01g56480",1.35443803105643,1.68990665499119,4.29518094115828,9.91496208011123,33.0925810739264,14.0620302193899
"LOC_Os01g56490",349.445012012558,385.298717337992,399.988725145364,324.990423736979,292.31779948635,361.862910978966
"LOC_Os01g56510",144.924869323037,121.673279159366,71.4073831467563,158.63939328178,271.043997367397,163.119550544923
"LOC_Os01g56520",44.696455024862,0,24.1603927940153,58.3881100273217,44.9113600289002,32.811403845243
"LOC_Os01g56550",245.153283621213,390.368437302965,365.627277616098,202.705891415607,331.713729336263,307.489727463992
"LOC_Os01g56580",1004.99301904387,740.179114886142,916.484233319647,675.319083900909,758.765608909313,673.102513168129
"LOC_Os01g56590",131.380489012473,326.1519844133,140.130278205289,192.790929335496,236.375579099475,261.553762080652
"LOC_Os01g56600",403.622533254815,461.344516812595,539.045208115364,215.925840855756,512.93500664586,303.739852738821
"LOC_Os01g56620",5.4177521242257,0,6.9796690293822,15.4232743468397,35.4563368649212,29.9989978013651
"LOC_Os01g56640",144.924869323037,194.339265323987,126.707837764169,137.707806668211,150.492452026665,167.806893951386
"LOC_Os01g56680",17805.4423562678,22600.8116038522,18106.8721550704,105543.669680331,105254.893698608,93784.3668765175
"LOC_Os01g56780",368.407144447348,295.733664623459,266.301218351813,142.114456481594,194.615893458567,141.557770875191
"LOC_Os01g56790",124.608298857191,170.68057215411,126.170940146524,25.3382364269509,41.7596856409072,24.3741857136091
"LOC_Os01g56800",414.458037503266,512.041716462331,590.050481791618,506.764728539018,419.960612200067,569.980958225936
"LOC_Os01g56820",131.380489012473,145.331972329242,125.63404252888,93.6413085343838,137.885754474693,113.433710436412
"LOC_Os01g56880",346.736135950445,212.92823852889,309.789925381041,42.964835680482,89.0348014608021,64.6853390091934
"LOC_Os01g56890",1090.32261500042,1443.18028336248,914.336642849068,1597.41055735125,2002.88907356955,2162.74024774216
"LOC_Os01g56900",48.7597691180313,57.4568262697005,35.4352427645558,27.5415613336423,33.8804996709247,24.3741857136091
"LOC_Os01g56910",143.570431291981,197.719078633969,94.4939807054821,203.807553868953,65.3972435508546,124.683334611924
"LOC_Os01g56930",188.266886316843,160.541132224163,246.972904116601,155.334405921743,73.2764295208371,247.491731861262
"LOC_Os01g56969",915.600108994143,687.792008581415,471.933005909766,675.319083900909,761.917283297306,485.608776909597
"LOC_Os01g56980",16.2532563726771,21.9687865148855,72.4811783820459,70.5063970141243,41.7596856409072,41.248621976877
"LOC_Os01g56990",46.0508930559185,38.8678530647974,74.628768852625,58.3881100273217,33.8804996709247,62.8104016466081
"LOC_Os01g57066",77.2029677702162,182.509918739049,113.822294940694,87.0313338143096,124.491138325723,99.3716802170218
"LOC_Os01g57073",96.1651002050062,157.161318914181,228.718385116678,41.8631732271363,101.641499012774,42.1860906581696
"LOC_Os01g57100",54.177521242257,8.44953327495596,0,19.8299241602225,5.51543017898774,4.68734340646329
"LOC_Os01g57110",77.2029677702162,150.401692294216,237.308746998995,124.487857228063,107.94484778876,202.493235159214
"LOC_Os01g57210",142.215993260925,130.122812434322,174.491725734555,174.062667628619,185.948788891587,84.3721813163392
"LOC_Os01g57220",251.925473776495,351.500584238168,270.596399292971,343.718685443856,228.496393129492,257.803887355481
"LOC_Os01g57240",2.70887606211285,0,0.536897617644784,41.8631732271363,20.4858835219545,43.1235593394623
"LOC_Os01g57260",388.723714913194,476.553676707516,373.143844263125,428.546694351474,434.931065543033,492.171057678646
"LOC_Os01g57270",36.5698268385235,21.9687865148855,9.12725949996134,6.60997472007415,2.36375579099475,29.0615291200724
"LOC_Os01g57280",8.12662818633855,0,30.0662665881079,38.5581858670992,29.1529880889352,47.8109027459256
"LOC_Os01g57340",125.962736888248,64.2164528896653,93.4201854701925,38.5581858670992,82.7314526848161,78.7473692285833
"LOC_Os01g57350",511.977575739329,611.746209106811,413.948063204129,1044.37600577172,1233.88052289926,1070.58923403622
"LOC_Os01g57360",117.836108701909,113.22374588441,104.158137823088,305.160499576757,323.046624769282,276.553260981334
"LOC_Os01g57410",12.1899422795078,0,8.59036188231655,46.2698230405191,29.9409066859334,67.4977450530714
"LOC_Os01g57420",254.634349838608,272.074971453582,232.476668440192,41.8631732271363,107.94484778876,30.9364664826577
"LOC_Os01g57460",188.266886316843,130.122812434322,87.5143116760999,76.0147092808527,91.3985572517968,122.808397249338
"LOC_Os01g57520",128.67161295036,60.8366395796829,81.6084378820072,186.180954615422,130.794487101709,44.9984967020476
"LOC_Os01g57550",77.2029677702162,91.2549593695244,41.3411165586484,88.1329962676553,104.793173400767,80.6223065911686
"LOC_Os01g57560",555.319592733134,359.950117513124,457.436770233356,30.8465486936794,3.15167438799299,3.74987472517063
"LOC_Os01g57570",1890.79549135477,1750.74329457087,1936.05280922709,457.189918138462,584.6355989727,484.671308228304
"LOC_Os01g57580",58.2408353354263,10.1394399299472,93.4201854701925,0,0,0
"LOC_Os01g57630",78.5574058012727,131.812719089313,188.451063793319,13.2199494401483,26.7892322979405,68.4352137343641
"LOC_Os01g57710",2958.09265982723,2129.2823852889,2426.24033413678,76.0147092808527,58.3059761778704,56.2481208775595
"LOC_Os01g57720",249.216597714382,285.594224693511,202.410401852084,198.299241602224,167.038742563629,147.182582962947
"LOC_Os01g57730",17.6076944037335,38.8678530647974,23.0865975587257,0,3.15167438799299,10.3121554942192
"LOC_Os01g57740",21.6710084969028,32.1082264448326,62.8170212644398,41.8631732271363,29.9409066859334,37.4987472517063
"LOC_Os01g57770",17.6076944037335,10.1394399299472,42.414911793938,11.0166245334569,0,0
"LOC_Os01g57840",209.937894813746,133.502625744304,246.972904116601,1.10166245334569,0,0.937468681292658
"LOC_Os01g57854",21.6710084969028,0,41.3411165586484,0,0,0
"LOC_Os01g57870",1.35443803105643,79.425612784586,37.5828332351349,7.71163717341984,1.5758371939965,0
"LOC_Os01g57910",163.887001757827,150.401692294216,209.926968499111,223.637478029175,149.704533429667,245.616794498676
"LOC_Os01g57930",90.7473480807805,50.6971996497358,124.023349675945,61.6930973873587,44.1234414319019,65.6228076904861
"LOC_Os01g57942",142.215993260925,214.618145183881,134.761302028841,529.899640059278,398.686810081114,539.044491743279
"LOC_Os01g57945",109.70948051557,141.95215901926,74.0918712349803,317.278786563559,749.310585745334,182.806392852068
"LOC_Os01g57946",475.407748900805,5.06971996497358,309.253027763396,0,8.66710456698073,37.4987472517063
"LOC_Os01g57958",207.229018751633,272.074971453582,251.268085057759,843.8734392628,574.392657211723,726.53822800181
"LOC_Os01g57960",38375.2927339217,33990.7824584928,27906.8643699406,22481.6256854255,19048.7200010297,17024.4312522747
"LOC_Os01g57962",0,865.23220735549,2.14759047057914,3041.69003368745,2452.00267385855,648.728327454519
"LOC_Os01g57964",0,0,0,20.9315866135681,85.8831270728091,0
"LOC_Os01g57966",1135.01907002528,1204.90344500872,912.725949996134,4359.2783278889,3880.49909021637,3389.88675155425
"LOC_Os01g57968",1009063.10532719,1139943.43319086,748574.872377417,1364475.04821584,866017.088332715,968527.018703884
"LOC_Os01g57990",70.4307776149341,87.875146059542,60.1325331762159,25.3382364269509,111.884440773751,6.56228076904861
"LOC_Os01g58000",37294.4511851387,41510.8670732036,31175.4970661621,130066.675891806,122106.896651207,95558.9950902045
"LOC_Os01g58010",456.445616466015,437.685823642719,420.390834615866,77.1163717341984,67.7609993418494,134.05802142485
"LOC_Os01g58020",1002.28414298175,1252.22083134847,1129.09568990698,4197.33394724709,3396.71707165945,4047.9897658217
"LOC_Os01g58022",715.143280397792,757.078181436054,660.92096732073,2914.9988515527,2792.38350776179,2824.59313673478
"LOC_Os01g58024",942.688869615272,929.448660245156,1050.1717401132,4685.37041407923,3624.42554619194,3964.55505318665
"LOC_Os01g58038",3577.07084002002,5639.21850770561,5268.03942433062,24798.4218248115,18883.25709566,22389.5645153126
"LOC_Os01g58039",1763.47831643547,2918.46879316979,2408.5227127545,9377.35080287853,7393.82811423157,6844.4588421177
"LOC_Os01g58048",44.696455024862,1.68990665499119,19.3283142352122,3.30498736003707,28.3650694919369,0
"LOC_Os01g58049",7496.81450189731,11129.725229772,9296.91914713709,45234.2603343741,32212.4760010794,40867.0722235908
"LOC_Os01g58080",97.5195382360626,141.95215901926,148.720640087605,55.0831226672846,87.4589642668056,74.06002582212
"LOC_Os01g58114",159.823687664658,130.122812434322,294.756792086987,264.398988802966,372.685496380172,368.425191748015
"LOC_Os01g58140",231.608903310649,405.577597197886,198.115220910925,0,48.8509530138914,26.2491230761944
"LOC_Os01g58150",39.2787029006363,62.5265462346741,11.2748499705405,0,0,0
"LOC_Os01g58194",188.266886316843,67.5962661996477,201.873504234439,1.10166245334569,10.2429417609772,14.9994989006825
"LOC_Os01g58220",3069.15657837386,3177.02451138344,2885.82469484072,1027.85106897153,1203.93961621332,1378.07896150021
"LOC_Os01g58240",0,20.2788798598943,8.59036188231655,8.81329962676553,33.0925810739264,1.87493736258532
"LOC_Os01g58335",674.5101394661,493.452743257428,440.256046468723,508.96805344571,906.106386547986,719.038478551469
"LOC_Os01g58380",204.52014268952,199.408985288961,258.247754087141,206.010878775644,168.614579757625,211.867921972141
"LOC_Os01g58390",140.861555229868,245.036464973723,198.115220910925,497.951428912253,506.631657869874,411.548751087477
"LOC_Os01g58400",28.4431986521849,27.0385064798591,17.1807237646331,31.9482111470251,26.7892322979405,14.0620302193899
"LOC_Os01g58420",125.962736888248,228.137398423811,124.023349675945,8.81329962676553,9.45502316397898,13.1245615380972
"LOC_Os01g58440",6.77219015528213,99.7044926444803,64.4277141173741,1.10166245334569,33.0925810739264,3.74987472517063
"LOC_Os01g58444",52.8230832112006,96.3246793344979,64.9646117350189,23.1349115202595,59.0938947748687,96.5592741731438
"LOC_Os01g58459",123.253860826135,116.603559194392,128.318530617103,30.8465486936794,49.6388716108897,97.4967428544364
"LOC_Os01g58470",195.039076472125,246.726371628714,126.707837764169,752.435455635107,668.942888851513,767.786849978687
"LOC_Os01g58520",31.1520747142978,1.68990665499119,18.7914166175675,4.40664981338277,1.5758371939965,7.49974945034127
"LOC_Os01g58530",10.8355042484514,76.0457994746036,25.2341880293049,8.81329962676553,9.45502316397898,0
"LOC_Os01g58580",70.4307776149341,59.1467329246917,148.183742469961,17.6265992535311,11.0308603579755,51.5607774710962
"LOC_Os01g58620",208.583456782689,207.858518563917,95.0308783231268,41.8631732271363,50.4267902078879,86.2471186789246
"LOC_Os01g58630",9.48106621739498,33.7981330998238,53.1528641468337,13.2199494401483,11.0308603579755,21.5617796697311
"LOC_Os01g58680",48.7597691180313,109.843932574427,63.8908164997293,36.3548609604078,61.4576505658634,43.1235593394623
"LOC_Os01g58690",65.0130254907084,42.2476663747798,87.5143116760999,145.419443841631,227.708474532494,115.308647798997
"LOC_Os01g58700",35.2153888074671,37.1779464098062,13.9593380587644,83.7263464542726,86.6710456698074,39.3736846142916
"LOC_Os01g58740",40.6331409316928,33.7981330998238,5.90587379409263,0,16.5462905369632,30.9364664826577
"LOC_Os01g58750",197.747952534238,189.269545359013,114.896090175984,217.027503309101,185.160870294588,81.5597752724613
"LOC_Os01g58754",25.7343225900721,5.06971996497358,25.2341880293049,24.2365739736052,1.5758371939965,0
"LOC_Os01g58760",388.723714913194,331.221704378274,218.517330381427,36.3548609604078,26.7892322979405,52.4982461523889
"LOC_Os01g58780",334.546193670937,251.796091593688,300.125768263435,242.365739736052,148.128696235671,159.369675819752
"LOC_Os01g58790",25.7343225900721,74.3558928196124,63.3539188820846,98.0479583477666,85.0952084758108,89.9969934040952
"LOC_Os01g58800",1.35443803105643,18.5889732049031,21.4759047057914,0,33.8804996709247,41.248621976877
"LOC_Os01g58890",2891.72519630547,3275.03909737293,3587.54988110245,5003.75086309613,3876.55949723138,4716.40493558336
"LOC_Os01g58910",10.8355042484514,15.2091598949207,105.768830676023,0,0,0
"LOC_Os01g59000",9.48106621739498,37.1779464098062,52.6159665291889,0,11.0308603579755,0
"LOC_Os01g59020",13.5443803105643,1.68990665499119,0.536897617644784,89.234658721001,60.6697319688651,13.1245615380972
"LOC_Os01g59060",65.0130254907084,89.5650527145332,117.043680646563,842.771776809454,726.460946432385,796.848379098759
"LOC_Os01g59080",3398.28501992057,2957.33664623459,2348.92707719593,11538.8125363428,12477.4789020643,10893.3860766207
"LOC_Os01g59090",134.089365074586,285.594224693511,217.980432763782,959.547996864097,1082.60015227559,968.405147775316
"LOC_Os01g59130",409.04028537904,583.017795971961,477.301982086213,27.5415613336423,33.0925810739264,28.1240604387797
"LOC_Os01g59140",115.127232639796,125.053092469348,113.822294940694,87.0313338143096,98.4898246247811,68.435213734364
"LOC_Os01g59150",418.521351596435,660.753502101556,583.070812762236,648.879185020612,597.242296524672,740.6002582212
"LOC_Os01g59160",33.8609507764106,23.6586931698767,56.9111474703472,13.2199494401483,7.87918596998249,45.9359653833402
"LOC_Os01g59180",82.6207198944419,167.300758844128,90.1987997643238,5.50831226672846,26.7892322979405,1.87493736258532
"LOC_Os01g59265",93.4562241428933,92.9448660245155,131.003018705327,187.282617068768,200.919242234553,147.182582962947
"LOC_Os01g59320",5.4177521242257,47.3173863397534,25.2341880293049,27.5415613336423,60.6697319688651,25.3116543949018
"LOC_Os01g59340",70.4307776149341,16.8990665499119,85.9036188231655,149.826093655014,48.0630344168932,88.1220560415099
"LOC_Os01g59350",209.937894813746,341.361144308221,275.965375469419,55.0831226672846,59.0938947748687,28.1240604387798
"LOC_Os01g59420",51.4686451801441,143.642065674251,25.2341880293049,59.4897724806673,75.6401853118319,16.8744362632678
"LOC_Os01g59440",1496.65402431735,1645.96908196142,1539.82236740524,152.029418561705,367.957984798182,288.740353838139
"LOC_Os01g59490",33.8609507764106,32.1082264448326,44.0256046468723,25.3382364269509,26.0013137009422,52.4982461523889
"LOC_Os01g59500",23.0254465279592,18.5889732049031,54.763556999768,68.3030721074329,32.3046624769282,34.6863412078283
"LOC_Os01g59510",100.228414298175,113.22374588441,125.097144911235,386.683521124338,661.063702881531,341.238599990528
"LOC_Os01g59520",182.849134192617,98.0145859894891,64.4277141173741,344.820347897202,336.441240918252,343.113537353113
"LOC_Os01g59530",5077.78817843054,4111.54289159357,4392.89630756963,4487.071172477,4837.82018556925,3763.93675539002
"LOC_Os01g59550",44.696455024862,49.0072929947446,84.2929259702312,78.2180341875441,25.213395103944,50.6233087898035
"LOC_Os01g59600",533.648584236231,579.637982661979,340.929987204438,242.365739736052,280.499020531377,342.17606867182
"LOC_Os01g59610",410.394723410097,282.214411383529,253.415675528338,348.125335257239,387.655949723138,532.48221097423
"LOC_Os01g59620",93.4562241428933,201.098891943952,106.842625911312,171.859342721928,244.254765069457,179.99398680819
"LOC_Os01g59630",37.9242648695799,6.75962661996477,27.381778499884,53.9814602139389,29.1529880889352,18.7493736258532
"LOC_Os01g59660",13.5443803105643,0,29.5293689704631,5.50831226672846,16.5462905369632,4.68734340646329
"LOC_Os01g59670",69.0763395838777,96.324679334498,57.9849427056367,3.30498736003708,0,0
"LOC_Os01g59690",44.696455024862,27.0385064798591,48.8576832056754,37.4565234137535,26.7892322979405,44.0610280207549
"LOC_Os01g59740",834.333827130758,549.219662872137,564.816293762313,90.3363211743467,92.9743944457933,119.99599120546
"LOC_Os01g59750",147.63374538515,131.812719089313,76.2394617055594,17.6265992535311,0,0
"LOC_Os01g59760",35.2153888074671,67.5962661996477,39.1935260880693,0,1.5758371939965,0.937468681292658
"LOC_Os01g59790",3773.4643545232,4114.92270490355,3677.74868086677,835.060139636034,1096.78268702156,990.90439612634
"LOC_Os01g59850",316.938499267203,334.601517688256,503.609965350808,388.886846031029,435.718984140032,526.857398886474
"LOC_Os01g59860",148.988183416207,74.3558928196124,184.692780469806,161.944380641817,181.221277309597,145.307645600362
"LOC_Os01g59890",4.06331409316928,81.1155194395772,38.1197308527797,4.40664981338277,0,0
"LOC_Os01g59900",1931.42863228646,2161.39061173373,1851.75988325686,904.464874196813,876.165479862053,907.469683491293
"LOC_Os01g59910",230.254465279592,192.649358668996,216.369739910848,77.1163717341984,153.644126414658,161.244613182337
"LOC_Os01g59920",5.4177521242257,0,8.59036188231655,56.1847851206303,60.6697319688651,34.6863412078283
"LOC_Os01g59930",279.014234397624,106.464119264445,174.491725734555,144.317781388286,100.853580415776,158.432207138459
"LOC_Os01g59950",125.962736888248,133.502625744304,154.626513881698,131.097831948137,83.5193712818144,146.245114281655
"LOC_Os01g59970",279.014234397624,381.918904028009,262.5429350283,35.2531985070621,35.4563368649212,22.4992483510238
"LOC_Os01g59980",253.279911807551,238.276838353758,237.308746998995,532.102964965969,579.908087390711,532.48221097423
"LOC_Os01g59990",1697.1108529137,1718.63506812604,1861.42404037447,1108.27242806577,1411.95012582086,1325.58071534782
"LOC_Os01g60020",482.179939056087,370.089557443071,348.446553851465,44.0664981338277,37.0321740589177,17.8119049445605
"LOC_Os01g60040",721.915470553074,811.155194395772,761.320821820304,833.958477182689,658.699947090536,811.847877999442
"LOC_Os01g60060",25.7343225900721,1.68990665499119,13.4224404411196,16.5249368001854,0.787918596998249,24.3741857136091
"LOC_Os01g60110",14.8988183416207,49.0072929947446,0,2.20332490669138,44.9113600289002,2.81240604387797
"LOC_Os01g60120",12.1899422795078,6.75962661996477,18.7914166175675,25.3382364269509,5.51543017898774,15.9369675819752
"LOC_Os01g60170",24.3798845590157,42.2476663747798,78.3870521761385,279.822263149806,332.501647933261,238.117045048335
"LOC_Os01g60190",828.916075006532,860.162487390517,948.161192760689,984.886233291048,1307.94487101709,938.406149973951
"LOC_Os01g60200",289.849738646075,212.92823852889,178.786906675713,117.877882507989,202.49507942855,132.183084062265
"LOC_Os01g60230",136.798241136699,172.370478809102,141.204073440578,197.197579148879,187.524626085583,329.988975815016
"LOC_Os01g60250",172.013629944166,52.3871063047269,130.466121087683,1.10166245334569,14.9704533429667,18.7493736258532
"LOC_Os01g60260",16.2532563726771,1.68990665499119,31.1400618233975,0,2.36375579099475,14.0620302193899
"LOC_Os01g60270",249.216597714382,189.269545359014,148.720640087605,194.994254242187,241.103090681464,176.24411208302
"LOC_Os01g60280",1040.20840785133,1100.12923239927,1181.17475881853,1132.50900203937,850.16416616111,1285.26956205223
"LOC_Os01g60309",249.216597714382,219.687865148855,156.237206734632,235.755765015978,300.196985456333,312.177070870455
"LOC_Os01g60330",28.4431986521849,1.68990665499119,19.3283142352122,15.4232743468397,16.5462905369632,10.3121554942192
"LOC_Os01g60350",18.96213243479,38.8678530647974,33.8245499116214,7.71163717341984,3.93959298499124,5.62481208775595
"LOC_Os01g60410",4953.17987957335,3832.70829352002,3825.93242333673,2811.44258093821,3337.62317688458,2537.72772025923
"LOC_Os01g60440",105.646166422401,182.509918739049,110.600909234826,87.0313338143096,108.732766385758,76.872431865998
"LOC_Os01g60600",461.863368590241,393.748250612948,372.070049027836,132.199494401483,348.260019873226,478.109027459256
"LOC_Os01g60640",132.73492704353,236.586931698767,37.5828332351349,2.20332490669138,3.15167438799299,0.937468681292658
"LOC_Os01g60650",251.925473776495,253.485998248679,248.583596969535,122.284532321372,169.402498354623,141.557770875191
"LOC_Os01g60660",113.77279460874,155.47141225919,48.8576832056754,40.7615107737906,37.8200926559159,96.5592741731438
"LOC_Os01g60700",423.939103720661,432.616103677745,355.963120498492,242.365739736052,350.623775664221,196.868423071458
"LOC_Os01g60730",3633.95723732439,3275.03909737293,2934.14548042875,5540.26047787548,5572.94823656861,5996.98715422913
"LOC_Os01g60780",18.96213243479,0,0,8.81329962676554,25.213395103944,19.6868423071458
"LOC_Os01g60790",455.091178434959,496.83255656741,655.015093526637,352.531985070621,458.568623452981,423.735843944281
"LOC_Os01g60850",0,0,0.536897617644785,25.3382364269509,61.4576505658634,44.0610280207549
"LOC_Os01g60860",237.026655434874,241.65665166374,198.115220910925,28.643223786988,41.7596856409072,87.1845873602172
"LOC_Os01g60920",40.6331409316928,40.5577597197886,44.0256046468723,28.643223786988,22.061720715951,7.49974945034127
"LOC_Os01g60930",18.96213243479,52.3871063047269,162.143080528725,1.10166245334569,16.5462905369632,14.9994989006825
"LOC_Os01g61010",25.7343225900721,64.2164528896653,14.4962356764092,33.0498736003708,24.4254765069457,26.2491230761944
"LOC_Os01g61030",335.900631701993,179.130105429066,329.118239616253,369.056921870807,490.873285929909,440.610280207549
"LOC_Os01g61044",44.696455024862,74.3558928196124,68.1859974408876,33.0498736003708,62.2455691628616,134.995490106143
"LOC_Os01g61060",39.2787029006363,15.2091598949207,15.033133294054,16.5249368001854,2.36375579099475,17.8119049445605
"LOC_Os01g61070",231.608903310649,172.370478809102,102.010547352509,2.20332490669138,0,0
"LOC_Os01g61080",120.544984764022,243.346558318732,104.695035440733,5.50831226672846,6.30334877598599,28.1240604387798
"LOC_Os01g61120",70.4307776149341,98.0145859894891,28.4555737351736,215.925840855756,262.376892800417,178.119049445605
"LOC_Os01g61150",32.5065127453542,1.68990665499119,37.0459356174901,37.4565234137535,11.8187789549737,15.9369675819752
"LOC_Os01g61180",192.330200410012,180.820012084058,303.884051586948,274.313950883077,186.736707488585,340.301131309235
"LOC_Os01g61190",50.1142071490877,15.2091598949207,7.51656664702698,1.10166245334569,0,0
"LOC_Os01g61230",13.5443803105643,23.6586931698767,43.4887070292275,135.50448176152,107.156929191762,168.744362632678
"LOC_Os01g61250",24.3798845590157,5.06971996497358,73.5549736173355,30.8465486936794,3.15167438799299,7.49974945034127
"LOC_Os01g61320",52.8230832112006,52.3871063047269,53.1528641468337,255.5856891762,364.806310410189,298.115040651065
"LOC_Os01g61350",55.5319592733134,21.9687865148855,32.2138570586871,136.606144214866,148.916614832669,80.6223065911686
"LOC_Os01g61380",139.507117198812,65.9063595446565,71.9442807644011,0,3.15167438799299,16.8744362632678
"LOC_Os01g61400",27.0887606211285,18.5889732049031,47.7838879703858,71.60805946747,104.005254803769,88.1220560415099
